Order_ID,Order_Date,Carrier,Route,Region,Shipment_Type,Promised_TAT_Days,Actual_TAT_Days,On_Time,In_Full,OTIF,Freight_Cost_INR,Service_Failure_Reason,TAT_Delay
ORD100211,2024-03-30,BlueDart,Bangalore-Hyderabad,South,Economy,7,7,TRUE,TRUE,TRUE,231.32,None,0
ORD100212,2024-01-04,XpressBees,Kochi-Coimbatore,South,Standard,5,6,FALSE,TRUE,FALSE,552.1,Vehicle Breakdown,1
ORD100213,2024-04-30,XpressBees,Chennai-Pune,South,Express,2,3,FALSE,TRUE,FALSE,954.52,Driver Shortage,1
ORD100214,2024-03-01,BlueDart,Delhi-Mumbai,North,Standard,4,6,FALSE,TRUE,FALSE,764.66,Driver Shortage,2
ORD100215,2024-08-20,Ekart,Chennai-Pune,South,Economy,6,6,TRUE,TRUE,TRUE,219.04,None,0
ORD100216,2024-12-14,Ekart,Kochi-Coimbatore,South,Standard,5,6,FALSE,TRUE,FALSE,477.18,Vehicle Breakdown,1
ORD100217,2024-02-01,BlueDart,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,222.82,None,0
ORD100218,2024-10-25,DTDC,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,1046.54,None,0
ORD100219,2024-08-21,BlueDart,Surat-Nagpur,West,Economy,7,7,TRUE,TRUE,TRUE,220.58,None,0
ORD100220,2024-01-02,BlueDart,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,215.42,None,0
ORD100221,2024-07-28,DTDC,Kolkata-Delhi,North,Express,1,4,FALSE,TRUE,FALSE,1572.08,Address Issue,3
ORD100222,2024-07-11,Delhivery,Bangalore-Hyderabad,South,Economy,8,9,FALSE,TRUE,FALSE,237.22,Customs Hold,1
ORD100223,2024-04-24,DTDC,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,927.15,None,0
ORD100224,2024-04-06,BlueDart,Delhi-Mumbai,North,Standard,4,8,FALSE,TRUE,FALSE,661,Address Issue,4
ORD100225,2024-10-31,BlueDart,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,200.96,None,0
ORD100226,2024-03-12,XpressBees,Delhi-Mumbai,North,Economy,8,11,FALSE,TRUE,FALSE,338.18,Weather Delay,3
ORD100227,2024-12-04,Ekart,Bhopal-Indore,Central,Express,2,2,TRUE,TRUE,TRUE,913.96,None,0
ORD100228,2024-03-30,Delhivery,Bhopal-Indore,Central,Standard,4,4,TRUE,TRUE,TRUE,490.37,None,0
ORD100229,2024-08-30,DTDC,Lucknow-Patna,East,Standard,3,8,FALSE,TRUE,FALSE,690.99,High Volume Surge,5
ORD100230,2024-07-17,Delhivery,Kolkata-Delhi,North,Standard,5,7,FALSE,TRUE,FALSE,722.76,Vehicle Breakdown,2
ORD100231,2024-01-27,Ekart,Kolkata-Delhi,North,Express,2,5,FALSE,TRUE,FALSE,1213.35,Vehicle Breakdown,3
ORD100232,2024-04-21,XpressBees,Chennai-Pune,South,Economy,8,10,FALSE,TRUE,FALSE,263.38,High Volume Surge,2
ORD100233,2024-03-01,Delhivery,Surat-Nagpur,West,Standard,4,4,TRUE,TRUE,TRUE,422.1,None,0
ORD100234,2024-06-13,Delhivery,Surat-Nagpur,West,Economy,8,8,TRUE,TRUE,TRUE,208.53,None,0
ORD100235,2024-08-28,XpressBees,Chennai-Pune,South,Standard,5,7,FALSE,TRUE,FALSE,567.74,Driver Shortage,2
ORD100236,2024-05-13,Delhivery,Jaipur-Ahmedabad,North,Standard,4,5,FALSE,FALSE,FALSE,482.77,Weather Delay,1
ORD100237,2024-10-08,DTDC,Bhopal-Indore,Central,Economy,8,9,FALSE,TRUE,FALSE,250.35,Customs Hold,1
ORD100238,2024-10-06,Ekart,Jaipur-Ahmedabad,North,Standard,5,6,FALSE,TRUE,FALSE,470.95,Vehicle Breakdown,1
ORD100239,2024-02-08,Delhivery,Surat-Nagpur,West,Economy,8,8,TRUE,TRUE,TRUE,234.92,None,0
ORD100240,2024-11-12,BlueDart,Delhi-Mumbai,North,Standard,3,6,FALSE,TRUE,FALSE,571.33,Weather Delay,3
ORD100241,2024-05-20,XpressBees,Kochi-Coimbatore,South,Economy,7,7,TRUE,TRUE,TRUE,234.96,None,0
ORD100242,2024-03-17,Ekart,Bhopal-Indore,Central,Express,2,2,TRUE,TRUE,TRUE,781.37,None,0
ORD100243,2024-05-04,Delhivery,Kolkata-Delhi,North,Economy,8,10,FALSE,TRUE,FALSE,304.27,High Volume Surge,2
ORD100244,2024-01-05,Ekart,Kolkata-Delhi,North,Economy,6,9,FALSE,TRUE,FALSE,314.31,None,3
ORD100245,2024-02-18,BlueDart,Bangalore-Hyderabad,South,Standard,4,4,TRUE,TRUE,TRUE,482.22,None,0
ORD100246,2024-10-05,BlueDart,Bhopal-Indore,Central,Express,1,2,FALSE,TRUE,FALSE,922.11,Address Issue,1
ORD100247,2024-12-30,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,864.8,None,0
ORD100248,2024-03-12,BlueDart,Lucknow-Patna,East,Standard,3,6,FALSE,TRUE,FALSE,724.45,Customs Hold,3
ORD100249,2024-11-10,DTDC,Mumbai-Chennai,West,Economy,7,7,TRUE,TRUE,TRUE,270.01,None,0
ORD100250,2024-08-09,XpressBees,Kochi-Coimbatore,South,Standard,3,5,FALSE,TRUE,FALSE,506.43,Customs Hold,2
ORD100251,2024-03-19,DTDC,Bangalore-Hyderabad,South,Economy,7,7,TRUE,TRUE,TRUE,250.52,None,0
ORD100252,2024-02-22,Delhivery,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,275.36,Address Issue,2
ORD100253,2024-02-15,BlueDart,Bangalore-Hyderabad,South,Express,2,3,FALSE,TRUE,FALSE,852.11,None,1
ORD100254,2024-10-19,DTDC,Jaipur-Ahmedabad,North,Express,2,3,FALSE,TRUE,FALSE,917.79,Vehicle Breakdown,1
ORD100255,2024-09-09,Delhivery,Bhopal-Indore,Central,Economy,7,7,TRUE,TRUE,TRUE,211.25,None,0
ORD100256,2024-02-09,BlueDart,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,847.32,None,0
ORD100257,2024-01-04,Ekart,Jaipur-Ahmedabad,North,Express,2,2,TRUE,TRUE,TRUE,788.03,None,0
ORD100258,2024-06-02,Ekart,Lucknow-Patna,East,Economy,7,10,FALSE,TRUE,FALSE,364.26,Vehicle Breakdown,3
ORD100259,2024-09-08,DTDC,Jaipur-Ahmedabad,North,Economy,6,7,FALSE,TRUE,FALSE,250.13,Driver Shortage,1
ORD100260,2024-02-28,Delhivery,Kochi-Coimbatore,South,Standard,4,4,TRUE,TRUE,TRUE,440.36,None,0
ORD100261,2024-08-24,Delhivery,Kochi-Coimbatore,South,Economy,8,8,TRUE,TRUE,TRUE,222.2,None,0
ORD100262,2024-02-07,XpressBees,Kolkata-Delhi,North,Standard,5,8,FALSE,FALSE,FALSE,670.29,Customs Hold,3
ORD100263,2024-10-31,DTDC,Surat-Nagpur,West,Standard,5,7,FALSE,TRUE,FALSE,550.26,High Volume Surge,2
ORD100264,2024-11-26,BlueDart,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,772.53,None,0
ORD100265,2024-04-23,Ekart,Lucknow-Patna,East,Standard,3,4,FALSE,TRUE,FALSE,656.4,High Volume Surge,1
ORD100266,2024-02-23,Ekart,Surat-Nagpur,West,Standard,4,4,TRUE,TRUE,TRUE,407.21,None,0
ORD100267,2024-08-31,XpressBees,Chennai-Pune,South,Express,1,3,FALSE,TRUE,FALSE,1049.8,Address Issue,2
ORD100268,2024-06-24,XpressBees,Mumbai-Chennai,West,Economy,8,9,FALSE,FALSE,FALSE,254.25,None,1
ORD100269,2024-08-06,Delhivery,Mumbai-Chennai,West,Economy,6,6,TRUE,TRUE,TRUE,212.56,None,0
ORD100270,2024-07-21,Delhivery,Surat-Nagpur,West,Standard,5,5,TRUE,TRUE,TRUE,464.16,None,0
ORD100271,2024-02-22,DTDC,Delhi-Mumbai,North,Express,2,7,FALSE,FALSE,FALSE,1394.93,High Volume Surge,5
ORD100272,2024-09-07,Delhivery,Bhopal-Indore,Central,Standard,4,4,TRUE,TRUE,TRUE,428.61,None,0
ORD100273,2024-03-29,Ekart,Bhopal-Indore,Central,Economy,7,8,FALSE,TRUE,FALSE,213.31,High Volume Surge,1
ORD100274,2024-09-18,DTDC,Chennai-Pune,South,Economy,6,8,FALSE,TRUE,FALSE,233.15,Vehicle Breakdown,2
ORD100275,2024-03-26,XpressBees,Lucknow-Patna,East,Economy,6,11,FALSE,TRUE,FALSE,418.02,High Volume Surge,5
ORD100276,2024-07-02,Ekart,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,870.3,None,0
ORD100277,2024-10-16,XpressBees,Delhi-Mumbai,North,Express,1,6,FALSE,TRUE,FALSE,1511.02,None,5
ORD100278,2024-10-08,Delhivery,Delhi-Mumbai,North,Standard,3,5,FALSE,TRUE,FALSE,602.52,Customs Hold,2
ORD100279,2024-07-06,BlueDart,Bhopal-Indore,Central,Economy,6,6,TRUE,TRUE,TRUE,234.22,None,0
ORD100280,2024-11-30,BlueDart,Bhopal-Indore,Central,Economy,7,7,TRUE,TRUE,TRUE,202.51,None,0
ORD100281,2024-05-01,Ekart,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1209.53,None,2
ORD100282,2024-06-28,DTDC,Kolkata-Delhi,North,Economy,7,13,FALSE,TRUE,FALSE,317.16,None,6
ORD100283,2024-05-28,Ekart,Bhopal-Indore,Central,Economy,8,8,TRUE,TRUE,TRUE,228.98,None,0
ORD100284,2024-07-29,Ekart,Kochi-Coimbatore,South,Economy,8,8,TRUE,TRUE,TRUE,231,None,0
ORD100285,2024-07-20,Ekart,Delhi-Mumbai,North,Economy,6,9,FALSE,TRUE,FALSE,354.83,Driver Shortage,3
ORD100286,2024-02-08,Delhivery,Surat-Nagpur,West,Economy,8,8,TRUE,TRUE,TRUE,214.51,None,0
ORD100287,2024-02-17,XpressBees,Mumbai-Chennai,West,Economy,8,9,FALSE,TRUE,FALSE,267.79,Driver Shortage,1
ORD100288,2024-09-10,Ekart,Surat-Nagpur,West,Express,2,2,TRUE,TRUE,TRUE,905.22,None,0
ORD100289,2024-06-24,Ekart,Chennai-Pune,South,Standard,4,4,TRUE,TRUE,TRUE,448.68,None,0
ORD100290,2024-04-13,BlueDart,Delhi-Mumbai,North,Express,2,3,FALSE,TRUE,FALSE,1135.33,Customs Hold,1
ORD100291,2024-07-09,Ekart,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,807.57,None,0
ORD100292,2024-08-07,BlueDart,Bangalore-Hyderabad,South,Standard,5,5,TRUE,TRUE,TRUE,472.97,None,0
ORD100293,2024-01-05,BlueDart,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,865.93,Customs Hold,1
ORD100294,2024-06-09,Ekart,Delhi-Mumbai,North,Express,2,5,FALSE,TRUE,FALSE,1067.83,Weather Delay,3
ORD100295,2024-02-05,Ekart,Jaipur-Ahmedabad,North,Express,2,2,TRUE,TRUE,TRUE,880.11,None,0
ORD100296,2024-08-14,DTDC,Bhopal-Indore,Central,Express,1,2,FALSE,TRUE,FALSE,969.14,Driver Shortage,1
ORD100297,2024-11-26,BlueDart,Kolkata-Delhi,North,Express,1,3,FALSE,TRUE,FALSE,1285.2,None,2
ORD100298,2024-12-03,Delhivery,Mumbai-Chennai,West,Economy,8,8,TRUE,TRUE,TRUE,228.38,None,0
ORD100299,2024-01-28,Delhivery,Chennai-Pune,South,Economy,8,8,TRUE,TRUE,TRUE,211,None,0
ORD100300,2024-10-18,XpressBees,Kolkata-Delhi,North,Standard,3,5,FALSE,TRUE,FALSE,1010.93,None,2
ORD100301,2024-05-14,Ekart,Lucknow-Patna,East,Economy,8,10,FALSE,TRUE,FALSE,304.28,None,2
ORD100302,2024-11-23,BlueDart,Kolkata-Delhi,North,Express,2,5,FALSE,TRUE,FALSE,1211.92,Weather Delay,3
ORD100303,2024-06-16,DTDC,Bhopal-Indore,Central,Economy,6,7,FALSE,TRUE,FALSE,248.8,High Volume Surge,1
ORD100304,2024-08-10,DTDC,Lucknow-Patna,East,Economy,8,13,FALSE,TRUE,FALSE,385.16,None,5
ORD100305,2024-01-07,XpressBees,Mumbai-Chennai,West,Economy,8,8,TRUE,TRUE,TRUE,253.38,None,0
ORD100306,2024-05-12,BlueDart,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,898.11,None,0
ORD100307,2024-08-07,Ekart,Bangalore-Hyderabad,South,Express,2,2,TRUE,TRUE,TRUE,769.99,None,0
ORD100308,2024-07-07,DTDC,Chennai-Pune,South,Express,2,4,FALSE,TRUE,FALSE,930.98,Vehicle Breakdown,2
ORD100309,2024-01-07,Ekart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,765.44,None,0
ORD100310,2024-12-01,BlueDart,Kolkata-Delhi,North,Standard,4,6,FALSE,TRUE,FALSE,648.24,Driver Shortage,2
ORD100311,2024-04-01,Delhivery,Lucknow-Patna,East,Standard,3,5,FALSE,TRUE,FALSE,580.37,Weather Delay,2
ORD100312,2024-10-15,DTDC,Kolkata-Delhi,North,Express,2,4,FALSE,TRUE,FALSE,1311.66,Address Issue,2
ORD100313,2024-03-18,DTDC,Chennai-Pune,South,Express,2,4,FALSE,TRUE,FALSE,1116.5,Vehicle Breakdown,2
ORD100314,2024-04-15,XpressBees,Delhi-Mumbai,North,Express,1,5,FALSE,TRUE,FALSE,1456.24,Weather Delay,4
ORD100315,2024-05-23,Delhivery,Bhopal-Indore,Central,Standard,4,4,TRUE,TRUE,TRUE,417.81,None,0
ORD100316,2024-10-24,BlueDart,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,892.14,None,0
ORD100317,2024-05-13,DTDC,Mumbai-Chennai,West,Express,2,2,TRUE,TRUE,TRUE,1041.06,None,0
ORD100318,2024-10-26,XpressBees,Jaipur-Ahmedabad,North,Economy,8,9,FALSE,TRUE,FALSE,274.66,None,1
ORD100319,2024-08-19,Delhivery,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,834.11,Vehicle Breakdown,1
ORD100320,2024-11-04,XpressBees,Chennai-Pune,South,Standard,3,3,TRUE,TRUE,TRUE,543.77,None,0
ORD100321,2024-03-30,Delhivery,Delhi-Mumbai,North,Standard,3,4,FALSE,TRUE,FALSE,580.89,None,1
ORD100322,2024-04-23,XpressBees,Delhi-Mumbai,North,Standard,5,10,FALSE,FALSE,FALSE,696.63,None,5
ORD100323,2024-02-08,Delhivery,Bangalore-Hyderabad,South,Standard,4,4,TRUE,TRUE,TRUE,428.29,None,0
ORD100324,2024-08-24,BlueDart,Delhi-Mumbai,North,Express,2,3,FALSE,TRUE,FALSE,1272.13,None,1
ORD100325,2024-05-20,Delhivery,Delhi-Mumbai,North,Economy,7,11,FALSE,TRUE,FALSE,306.69,Vehicle Breakdown,4
ORD100326,2024-05-23,XpressBees,Chennai-Pune,South,Express,1,3,FALSE,TRUE,FALSE,1097.88,Weather Delay,2
ORD100327,2024-07-02,Delhivery,Lucknow-Patna,East,Standard,3,6,FALSE,TRUE,FALSE,734.18,Driver Shortage,3
ORD100328,2024-05-23,DTDC,Surat-Nagpur,West,Standard,4,6,FALSE,TRUE,FALSE,492.67,None,2
ORD100329,2024-04-22,XpressBees,Delhi-Mumbai,North,Economy,7,10,FALSE,FALSE,FALSE,403.87,Weather Delay,3
ORD100330,2024-10-29,XpressBees,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,589.99,None,0
ORD100331,2024-09-08,Ekart,Delhi-Mumbai,North,Economy,8,9,FALSE,TRUE,FALSE,371.42,Vehicle Breakdown,1
ORD100332,2024-06-23,BlueDart,Delhi-Mumbai,North,Express,1,4,FALSE,FALSE,FALSE,1185.6,Vehicle Breakdown,3
ORD100333,2024-02-26,Ekart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,920.93,None,0
ORD100334,2024-08-11,Ekart,Bhopal-Indore,Central,Express,2,3,FALSE,TRUE,FALSE,822.22,Vehicle Breakdown,1
ORD100335,2024-07-12,Ekart,Surat-Nagpur,West,Express,2,2,TRUE,TRUE,TRUE,903.46,None,0
ORD100336,2024-07-19,Ekart,Chennai-Pune,South,Express,1,1,TRUE,TRUE,TRUE,926.28,None,0
ORD100337,2024-09-11,BlueDart,Kochi-Coimbatore,South,Express,2,2,TRUE,TRUE,TRUE,782.7,None,0
ORD100338,2024-11-21,Ekart,Bangalore-Hyderabad,South,Economy,6,6,TRUE,TRUE,TRUE,212.06,None,0
ORD100339,2024-06-28,Ekart,Mumbai-Chennai,West,Standard,3,3,TRUE,TRUE,TRUE,467.39,None,0
ORD100340,2024-03-26,BlueDart,Chennai-Pune,South,Economy,6,6,TRUE,TRUE,TRUE,230.23,None,0
ORD100341,2024-08-19,XpressBees,Lucknow-Patna,East,Standard,4,8,FALSE,TRUE,FALSE,883.98,None,4
ORD100342,2024-06-24,BlueDart,Mumbai-Chennai,West,Standard,3,3,TRUE,TRUE,TRUE,414.43,None,0
ORD100343,2024-11-30,XpressBees,Bangalore-Hyderabad,South,Express,1,3,FALSE,TRUE,FALSE,1189.2,Customs Hold,2
ORD100344,2024-10-10,DTDC,Bangalore-Hyderabad,South,Standard,3,3,TRUE,TRUE,TRUE,572.12,None,0
ORD100345,2024-10-19,Ekart,Bhopal-Indore,Central,Economy,7,7,TRUE,TRUE,TRUE,200.18,None,0
ORD100346,2024-02-19,XpressBees,Bhopal-Indore,Central,Express,1,2,FALSE,TRUE,FALSE,1016.99,Vehicle Breakdown,1
ORD100347,2024-05-15,Delhivery,Delhi-Mumbai,North,Express,2,4,FALSE,TRUE,FALSE,1159.36,Driver Shortage,2
ORD100348,2024-05-17,DTDC,Mumbai-Chennai,West,Standard,3,5,FALSE,TRUE,FALSE,509.79,Vehicle Breakdown,2
ORD100349,2024-07-30,BlueDart,Kochi-Coimbatore,South,Express,1,1,TRUE,TRUE,TRUE,902.39,None,0
ORD100350,2024-10-20,Delhivery,Kochi-Coimbatore,South,Economy,6,7,FALSE,TRUE,FALSE,216.42,Customs Hold,1
ORD100351,2024-08-17,XpressBees,Kolkata-Delhi,North,Standard,3,7,FALSE,TRUE,FALSE,921.94,Weather Delay,4
ORD100352,2024-11-17,Delhivery,Bangalore-Hyderabad,South,Express,1,1,TRUE,FALSE,FALSE,778.32,Vehicle Breakdown,0
ORD100353,2024-08-22,DTDC,Bangalore-Hyderabad,South,Standard,4,6,FALSE,FALSE,FALSE,550.75,High Volume Surge,2
ORD100354,2024-02-24,DTDC,Delhi-Mumbai,North,Economy,8,11,FALSE,FALSE,FALSE,430,None,3
ORD100355,2024-12-01,BlueDart,Kochi-Coimbatore,South,Standard,5,5,TRUE,TRUE,TRUE,428.77,None,0
ORD100356,2024-12-21,DTDC,Surat-Nagpur,West,Economy,7,7,TRUE,TRUE,TRUE,253.73,None,0
ORD100357,2024-06-04,BlueDart,Lucknow-Patna,East,Standard,4,7,FALSE,FALSE,FALSE,619.11,Address Issue,3
ORD100358,2024-06-02,Ekart,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,425.52,None,0
ORD100359,2024-09-05,Ekart,Surat-Nagpur,West,Standard,5,6,FALSE,TRUE,FALSE,413.04,Customs Hold,1
ORD100360,2024-03-10,Ekart,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,851.16,None,0
ORD100361,2024-07-03,DTDC,Bhopal-Indore,Central,Express,1,1,TRUE,TRUE,TRUE,968.9,None,0
ORD100362,2024-08-16,Ekart,Kolkata-Delhi,North,Standard,4,8,FALSE,TRUE,FALSE,545.23,High Volume Surge,4
ORD100363,2024-01-15,XpressBees,Bangalore-Hyderabad,South,Economy,8,9,FALSE,TRUE,FALSE,295.37,Address Issue,1
ORD100364,2024-12-15,BlueDart,Lucknow-Patna,East,Express,1,2,FALSE,TRUE,FALSE,1152.38,None,1
ORD100365,2024-07-11,XpressBees,Delhi-Mumbai,North,Express,1,4,FALSE,TRUE,FALSE,1663.48,Customs Hold,3
ORD100366,2024-09-18,XpressBees,Jaipur-Ahmedabad,North,Standard,3,4,FALSE,TRUE,FALSE,557.48,None,1
ORD100367,2024-06-15,DTDC,Jaipur-Ahmedabad,North,Economy,8,10,FALSE,TRUE,FALSE,225.23,Driver Shortage,2
ORD100368,2024-05-03,Ekart,Chennai-Pune,South,Economy,8,8,TRUE,TRUE,TRUE,220.76,None,0
ORD100369,2024-01-19,DTDC,Delhi-Mumbai,North,Standard,5,9,FALSE,TRUE,FALSE,833.07,Customs Hold,4
ORD100370,2024-09-16,DTDC,Kochi-Coimbatore,South,Express,2,4,FALSE,TRUE,FALSE,1038.45,Address Issue,2
ORD100371,2024-05-12,Delhivery,Chennai-Pune,South,Economy,8,8,TRUE,TRUE,TRUE,218.71,None,0
ORD100372,2024-06-06,Delhivery,Bhopal-Indore,Central,Economy,7,7,TRUE,TRUE,TRUE,207.83,None,0
ORD100373,2024-11-13,Ekart,Lucknow-Patna,East,Standard,4,7,FALSE,TRUE,FALSE,547.26,High Volume Surge,3
ORD100374,2024-04-12,XpressBees,Mumbai-Chennai,West,Express,1,4,FALSE,TRUE,FALSE,1079.79,None,3
ORD100375,2024-06-19,XpressBees,Jaipur-Ahmedabad,North,Economy,7,7,TRUE,TRUE,TRUE,228.98,None,0
ORD100376,2024-03-27,Ekart,Bangalore-Hyderabad,South,Economy,6,6,TRUE,TRUE,TRUE,207.21,None,0
ORD100377,2024-07-25,Delhivery,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,462.01,None,0
ORD100378,2024-12-12,XpressBees,Lucknow-Patna,East,Standard,3,6,FALSE,TRUE,FALSE,958.67,Weather Delay,3
ORD100379,2024-01-24,Delhivery,Delhi-Mumbai,North,Express,2,4,FALSE,TRUE,FALSE,1185.53,None,2
ORD100380,2024-03-09,Ekart,Chennai-Pune,South,Standard,5,5,TRUE,TRUE,TRUE,466.81,None,0
ORD100381,2024-01-12,XpressBees,Jaipur-Ahmedabad,North,Standard,3,4,FALSE,FALSE,FALSE,565.15,None,1
ORD100382,2024-01-25,DTDC,Kochi-Coimbatore,South,Express,1,2,FALSE,TRUE,FALSE,1100.48,High Volume Surge,1
ORD100383,2024-12-25,BlueDart,Mumbai-Chennai,West,Express,1,2,FALSE,TRUE,FALSE,786.01,None,1
ORD100384,2024-12-05,Delhivery,Bangalore-Hyderabad,South,Economy,8,8,TRUE,TRUE,TRUE,227.11,None,0
ORD100385,2024-09-18,Ekart,Bhopal-Indore,Central,Economy,8,8,TRUE,TRUE,TRUE,237.54,None,0
ORD100386,2024-05-14,BlueDart,Kochi-Coimbatore,South,Standard,3,3,TRUE,TRUE,TRUE,459.81,None,0
ORD100387,2024-12-18,Delhivery,Bhopal-Indore,Central,Standard,5,6,FALSE,TRUE,FALSE,408.55,Vehicle Breakdown,1
ORD100388,2024-10-20,Ekart,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,919.17,None,0
ORD100389,2024-08-21,Delhivery,Surat-Nagpur,West,Express,1,1,TRUE,TRUE,TRUE,874.54,None,0
ORD100390,2024-05-28,Ekart,Chennai-Pune,South,Standard,3,3,TRUE,TRUE,TRUE,483.67,None,0
ORD100391,2024-01-24,Ekart,Jaipur-Ahmedabad,North,Standard,5,5,TRUE,TRUE,TRUE,473.24,None,0
ORD100392,2024-07-09,Delhivery,Delhi-Mumbai,North,Economy,8,9,FALSE,TRUE,FALSE,322.56,Weather Delay,1
ORD100393,2024-08-03,Delhivery,Jaipur-Ahmedabad,North,Express,2,3,FALSE,TRUE,FALSE,811.21,Customs Hold,1
ORD100394,2024-09-04,BlueDart,Bangalore-Hyderabad,South,Express,1,1,TRUE,TRUE,TRUE,919.91,None,0
ORD100395,2024-09-06,XpressBees,Kochi-Coimbatore,South,Express,2,3,FALSE,TRUE,FALSE,1133.89,Customs Hold,1
ORD100396,2024-09-25,XpressBees,Mumbai-Chennai,West,Standard,3,3,TRUE,TRUE,TRUE,532.66,None,0
ORD100397,2024-07-16,DTDC,Kochi-Coimbatore,South,Express,2,4,FALSE,TRUE,FALSE,1054.71,Driver Shortage,2
ORD100398,2024-03-25,DTDC,Bangalore-Hyderabad,South,Economy,6,6,TRUE,TRUE,TRUE,262.43,None,0
ORD100399,2024-02-10,XpressBees,Mumbai-Chennai,West,Standard,3,4,FALSE,FALSE,FALSE,529.81,Vehicle Breakdown,1
ORD100400,2024-07-25,XpressBees,Surat-Nagpur,West,Economy,7,8,FALSE,TRUE,FALSE,247.09,Weather Delay,1
ORD100401,2024-04-15,BlueDart,Lucknow-Patna,East,Economy,8,9,FALSE,TRUE,FALSE,359.19,High Volume Surge,1
ORD100402,2024-11-13,Ekart,Surat-Nagpur,West,Standard,3,3,TRUE,TRUE,TRUE,434.88,None,0
ORD100403,2024-05-29,XpressBees,Kochi-Coimbatore,South,Economy,8,10,FALSE,FALSE,FALSE,260.08,Driver Shortage,2
ORD100404,2024-07-28,DTDC,Bhopal-Indore,Central,Standard,5,5,TRUE,TRUE,TRUE,574.03,None,0
ORD100405,2024-04-20,Ekart,Mumbai-Chennai,West,Economy,6,6,TRUE,TRUE,TRUE,235.5,None,0
ORD100406,2024-11-20,Delhivery,Surat-Nagpur,West,Economy,7,7,TRUE,TRUE,TRUE,200.05,None,0
ORD100407,2024-01-25,BlueDart,Kochi-Coimbatore,South,Standard,4,4,TRUE,TRUE,TRUE,405.39,None,0
ORD100408,2024-12-02,XpressBees,Bhopal-Indore,Central,Economy,7,9,FALSE,TRUE,FALSE,265.38,None,2
ORD100409,2024-06-24,DTDC,Kochi-Coimbatore,South,Standard,5,7,FALSE,TRUE,FALSE,607.73,None,2
ORD100410,2024-11-19,XpressBees,Chennai-Pune,South,Express,1,2,FALSE,TRUE,FALSE,989.86,High Volume Surge,1
ORD100411,2024-09-14,Delhivery,Kolkata-Delhi,North,Express,2,5,FALSE,TRUE,FALSE,1186.75,Vehicle Breakdown,3
ORD100412,2024-12-07,Ekart,Bhopal-Indore,Central,Economy,6,6,TRUE,TRUE,TRUE,223.64,None,0
ORD100413,2024-05-26,DTDC,Lucknow-Patna,East,Standard,4,7,FALSE,FALSE,FALSE,701.35,Vehicle Breakdown,3
ORD100414,2024-08-19,Delhivery,Chennai-Pune,South,Express,2,2,TRUE,TRUE,TRUE,770.49,None,0
ORD100415,2024-05-27,DTDC,Mumbai-Chennai,West,Economy,8,10,FALSE,TRUE,FALSE,252.7,Driver Shortage,2
ORD100416,2024-11-20,XpressBees,Delhi-Mumbai,North,Standard,4,8,FALSE,FALSE,FALSE,800.21,Vehicle Breakdown,4
ORD100417,2024-12-15,DTDC,Jaipur-Ahmedabad,North,Economy,8,10,FALSE,TRUE,FALSE,272.72,None,2
ORD100418,2024-03-23,Delhivery,Mumbai-Chennai,West,Express,1,2,FALSE,FALSE,FALSE,812.45,None,1
ORD100419,2024-06-14,Ekart,Kochi-Coimbatore,South,Express,2,3,FALSE,TRUE,FALSE,791.32,None,1
ORD100420,2024-07-02,BlueDart,Kochi-Coimbatore,South,Economy,8,8,TRUE,TRUE,TRUE,223.2,None,0
ORD100421,2024-03-22,Ekart,Mumbai-Chennai,West,Economy,6,6,TRUE,TRUE,TRUE,232.6,None,0
ORD100422,2024-09-28,DTDC,Lucknow-Patna,East,Economy,7,9,FALSE,TRUE,FALSE,368.72,High Volume Surge,2
ORD100423,2024-11-14,DTDC,Surat-Nagpur,West,Economy,6,6,TRUE,TRUE,TRUE,288.21,None,0
